iter,case,idx,relation_events_at_idx,new_relations_at_idx,reused_relations_at_idx,new_relation_names,cumulative_relations
iter0,case1_name_only,543,4,0,4,,358
iter0,case1_name_only,544,5,1,4,startDate,359
iter0,case1_name_only,545,4,0,4,,359
iter0,case1_name_only,546,3,0,3,,359
iter0,case1_name_only,547,3,0,3,,359
iter0,case1_name_only,548,9,1,8,state,360
iter0,case1_name_only,549,2,0,2,,360
iter0,case1_name_only,550,1,0,1,,360
iter0,case1_name_only,551,1,0,1,,360
iter0,case1_name_only,552,2,0,2,,360
iter0,case1_name_only,553,7,0,7,,360
iter0,case1_name_only,554,1,0,1,,360
iter0,case1_name_only,555,8,1,7,relativePositionTo,361
iter0,case1_name_only,556,7,1,6,offersSport,362
iter0,case1_name_only,557,5,1,4,graduatedFrom,363
iter0,case1_name_only,558,2,1,1,extinctionDate,364
iter0,case1_name_only,559,3,0,3,,364
iter0,case1_name_only,560,2,0,2,,364
iter0,case1_name_only,561,1,1,0,postalCodeRange,365
iter0,case1_name_only,562,3,0,3,,365
iter0,case1_name_only,563,5,1,4,campus_location,366
iter0,case1_name_only,564,4,0,4,,366
iter0,case1_name_only,565,4,0,4,,366
iter0,case1_name_only,566,2,1,1,playsIn,367
iter0,case1_name_only,567,2,0,2,,367
iter0,case1_name_only,568,5,0,5,,367
iter0,case1_name_only,569,5,1,4,servedFor,368
iter0,case1_name_only,570,4,0,4,,368
iter0,case1_name_only,571,1,0,1,,368
iter0,case1_name_only,572,5,1,4,managerOfCurrentTeam,369
iter0,case1_name_only,573,5,0,5,,369
iter0,case1_name_only,574,4,0,4,,369
iter0,case1_name_only,575,3,0,3,,369
iter0,case1_name_only,576,3,0,3,,369
iter0,case1_name_only,577,1,0,1,,369
iter0,case1_name_only,578,1,0,1,,369
iter0,case1_name_only,579,4,0,4,,369
iter0,case1_name_only,580,2,0,2,,369
iter0,case1_name_only,581,1,0,1,,369
iter0,case1_name_only,582,4,2,2,becameProfessional; diedOn,371
iter0,case1_name_only,583,5,0,5,,371
iter0,case1_name_only,584,2,0,2,,371
iter0,case1_name_only,585,5,1,4,follows,372
iter0,case1_name_only,586,3,0,3,,372
iter0,case1_name_only,587,1,0,1,,372
iter0,case1_name_only,588,6,1,5,constructionEnd,373
iter0,case1_name_only,589,1,0,1,,373
iter0,case1_name_only,590,1,0,1,,373
iter0,case1_name_only,591,4,0,4,,373
iter0,case1_name_only,592,1,0,1,,373
iter0,case1_name_only,593,5,0,5,,373
iter0,case1_name_only,594,1,0,1,,373
iter0,case1_name_only,595,3,1,2,yearBegunCareer,374
iter0,case1_name_only,596,6,0,6,,374
iter0,case1_name_only,597,1,0,1,,374
iter0,case1_name_only,598,1,0,1,,374
iter0,case1_name_only,599,5,1,4,retired,375
iter0,case1_name_only,600,3,0,3,,375
iter0,case1_name_only,601,1,0,1,,375
iter0,case1_name_only,602,5,1,4,laterCrewMemberOf,376
iter0,case1_name_only,603,2,0,2,,376
iter0,case1_name_only,604,2,0,2,,376
iter0,case1_name_only,605,2,0,2,,376
iter0,case1_name_only,606,2,0,2,,376
iter0,case1_name_only,607,2,1,1,playsMusic,377
iter0,case1_name_only,608,3,0,3,,377
iter0,case1_name_only,609,2,2,0,keyPersonFor; parentCompany,379
iter0,case1_name_only,610,2,2,0,support; undergraduateCount,381
iter0,case1_name_only,611,4,0,4,,381
iter0,case1_name_only,612,1,0,1,,381
iter0,case1_name_only,613,4,0,4,,381
iter0,case1_name_only,614,4,0,4,,381
iter0,case1_name_only,615,7,1,6,retirementDate,382
iter0,case1_name_only,616,5,1,4,formerClub,383
iter0,case1_name_only,617,2,0,2,,383
iter0,case1_name_only,618,2,0,2,,383
iter0,case1_name_only,619,5,0,5,,383
iter0,case1_name_only,620,4,0,4,,383
iter0,case1_name_only,621,1,0,1,,383
iter0,case1_name_only,622,2,0,2,,383
iter0,case1_name_only,623,1,0,1,,383
iter0,case1_name_only,624,3,0,3,,383
iter0,case1_name_only,625,1,0,1,,383
iter0,case1_name_only,626,0,0,0,,383
iter0,case1_name_only,627,3,0,3,,383
iter0,case1_name_only,628,2,0,2,,383
iter0,case1_name_only,629,6,0,6,,383
iter0,case1_name_only,630,4,1,3,origin,384
iter0,case1_name_only,631,3,0,3,,384
iter0,case1_name_only,632,3,0,3,,384
iter0,case1_name_only,633,8,2,6,dateOfDeath; dateOfRole,386
iter0,case1_name_only,634,2,0,2,,386
iter0,case1_name_only,635,5,0,5,,386
iter0,case1_name_only,636,4,0,4,,386
iter0,case1_name_only,637,4,0,4,,386
iter0,case1_name_only,638,3,1,2,erectedIn,387
iter0,case1_name_only,639,2,1,1,wasPartOf,388
iter0,case1_name_only,640,6,1,5,marriage,389
iter0,case1_name_only,641,2,0,2,,389
iter0,case1_name_only,642,2,0,2,,389
iter0,case1_name_only,643,8,2,6,designatedAs; locatedAt,391
iter0,case1_name_only,644,3,0,3,,391
iter0,case1_name_only,645,5,0,5,,391
iter0,case1_name_only,646,0,0,0,,391
iter0,case1_name_only,647,5,0,5,,391
iter0,case1_name_only,648,2,0,2,,391
iter0,case1_name_only,649,2,0,2,,391
iter0,case1_name_only,650,3,1,2,isLocatedAt,392
iter0,case1_name_only,651,2,0,2,,392
iter0,case1_name_only,652,3,0,3,,392
iter0,case1_name_only,653,1,0,1,,392
iter0,case1_name_only,654,5,0,5,,392
iter0,case1_name_only,655,1,0,1,,392
iter0,case1_name_only,656,4,0,4,,392
iter0,case1_name_only,657,1,0,1,,392
iter0,case1_name_only,658,1,0,1,,392
iter0,case1_name_only,659,8,1,7,championOf,393
iter0,case1_name_only,660,2,0,2,,393
iter0,case1_name_only,661,4,0,4,,393
iter0,case1_name_only,662,5,0,5,,393
iter0,case1_name_only,663,3,0,3,,393
iter0,case1_name_only,664,1,0,1,,393
iter0,case1_name_only,665,3,0,3,,393
iter0,case1_name_only,666,5,0,5,,393
iter0,case1_name_only,667,4,0,4,,393
iter0,case1_name_only,668,2,0,2,,393
iter0,case1_name_only,669,5,3,2,hasPopulationDensity; isCapitalOf; isNationalityOf,396
iter0,case1_name_only,670,1,0,1,,396
iter0,case1_name_only,671,4,0,4,,396
iter0,case1_name_only,672,3,0,3,,396
iter0,case1_name_only,673,3,0,3,,396
iter0,case1_name_only,674,1,0,1,,396
iter0,case1_name_only,675,4,1,3,grounds,397
iter0,case1_name_only,676,5,0,5,,397
iter0,case1_name_only,677,4,0,4,,397
iter0,case1_name_only,678,5,1,4,relativerelation,398
iter0,case1_name_only,679,4,0,4,,398
iter0,case1_name_only,680,1,1,0,assembledIn,399
iter0,case1_name_only,681,6,0,6,,399
iter0,case1_name_only,682,1,0,1,,399
iter0,case1_name_only,683,3,0,3,,399
iter0,case1_name_only,684,4,0,4,,399
iter0,case1_name_only,685,3,1,2,technicalCampusAffiliation,400
iter0,case1_name_only,686,2,0,2,,400
iter0,case1_name_only,687,5,0,5,,400
iter0,case1_name_only,688,4,2,2,character; relationToOther,402
iter0,case1_name_only,689,4,0,4,,402
iter0,case1_name_only,690,3,0,3,,402
iter0,case1_name_only,691,7,2,5,founding; president,404
iter0,case1_name_only,692,7,0,7,,404
iter0,case1_name_only,693,3,0,3,,404
iter0,case1_name_only,694,1,0,1,,404
iter0,case1_name_only,695,5,0,5,,404
iter0,case1_name_only,696,1,0,1,,404
iter0,case1_name_only,697,2,0,2,,404
iter0,case1_name_only,698,5,1,4,firstAiredBy,405
iter0,case1_name_only,699,4,1,3,currentLeader,406
iter0,case1_name_only,700,4,2,2,playsFor; teamLocation,408
iter0,case1_name_only,701,1,0,1,,408
iter0,case1_name_only,702,2,1,1,undergraduatePopulation,409
iter0,case1_name_only,703,7,1,6,crew,410
iter0,case1_name_only,704,1,0,1,,410
iter0,case1_name_only,705,2,0,2,,410
iter0,case1_name_only,706,3,0,3,,410
iter0,case1_name_only,707,5,2,3,educatedAt; locationOf,412
iter0,case1_name_only,708,1,0,1,,412
iter0,case1_name_only,709,7,0,7,,412
iter0,case1_name_only,710,1,0,1,,412
iter0,case1_name_only,711,5,0,5,,412
iter0,case1_name_only,712,2,0,2,,412
iter0,case1_name_only,713,2,0,2,,412
iter0,case1_name_only,714,5,0,5,,412
iter0,case1_name_only,715,4,0,4,,412
iter0,case1_name_only,716,1,1,0,singsIn,413
iter0,case1_name_only,717,1,0,1,,413
iter0,case1_name_only,718,2,0,2,,413
iter0,case1_name_only,719,4,0,4,,413
iter0,case1_name_only,720,7,0,7,,413
iter0,case1_name_only,721,4,0,4,,413
iter0,case1_name_only,722,2,0,2,,413
iter0,case1_name_only,723,2,0,2,,413
iter0,case1_name_only,724,1,0,1,,413
iter0,case1_name_only,725,4,1,3,isFrom,414
iter0,case1_name_only,726,4,0,4,,414
iter0,case1_name_only,727,4,1,3,hasPart,415
iter0,case1_name_only,728,5,1,4,wasInOfficeWhile,416
iter0,case1_name_only,729,1,0,1,,416
iter0,case1_name_only,730,3,0,3,,416
iter0,case1_name_only,731,2,0,2,,416
iter0,case1_name_only,732,1,0,1,,416
iter0,case1_name_only,733,2,0,2,,416
iter0,case1_name_only,734,1,0,1,,416
iter0,case1_name_only,735,5,1,4,ethnonym,417
iter0,case1_name_only,736,4,0,4,,417
iter0,case1_name_only,737,4,1,3,offersServices,418
iter0,case1_name_only,738,4,0,4,,418
iter0,case1_name_only,739,3,1,2,magnitude,419
iter0,case1_name_only,740,3,0,3,,419
iter0,case1_name_only,741,6,0,6,,419
iter0,case1_name_only,742,1,0,1,,419
iter0,case1_name_only,743,1,0,1,,419
iter0,case1_name_only,744,4,1,3,isNear,420
iter0,case1_name_only,745,1,0,1,,420
iter0,case1_name_only,746,1,0,1,,420
iter0,case1_name_only,747,3,0,3,,420
iter0,case1_name_only,748,4,1,3,governingBody,421
iter0,case1_name_only,749,3,0,3,,421
iter0,case1_name_only,750,1,0,1,,421
iter0,case1_name_only,751,2,0,2,,421
iter0,case1_name_only,752,3,0,3,,421
iter0,case1_name_only,753,2,0,2,,421
iter0,case1_name_only,754,4,0,4,,421
iter0,case1_name_only,755,3,0,3,,421
iter0,case1_name_only,756,7,0,7,,421
iter0,case1_name_only,757,6,1,5,builtBy,422
iter0,case1_name_only,758,1,0,1,,422
iter0,case1_name_only,759,2,0,2,,422
iter0,case1_name_only,760,2,0,2,,422
iter0,case1_name_only,761,1,0,1,,422
iter0,case1_name_only,762,2,0,2,,422
iter0,case1_name_only,763,3,0,3,,422
iter0,case1_name_only,764,3,0,3,,422
iter0,case1_name_only,765,4,0,4,,422
iter0,case1_name_only,766,2,0,2,,422
iter0,case1_name_only,767,6,0,6,,422
iter0,case1_name_only,768,4,1,3,undergraduateTotal,423
iter0,case1_name_only,769,2,0,2,,423
iter0,case1_name_only,770,2,0,2,,423
iter0,case1_name_only,771,1,1,0,jobTitle,424
iter0,case1_name_only,772,3,0,3,,424
iter0,case1_name_only,773,1,0,1,,424
iter0,case1_name_only,774,2,0,2,,424
iter0,case1_name_only,775,6,0,6,,424
iter0,case1_name_only,776,3,0,3,,424
iter0,case1_name_only,777,1,0,1,,424
iter0,case1_name_only,778,2,0,2,,424
iter0,case1_name_only,779,1,1,0,firstAppearedAsFilmCharacterIn,425
iter0,case1_name_only,780,4,0,4,,425
iter0,case1_name_only,781,1,0,1,,425
iter0,case1_name_only,782,2,1,1,formerlyPlayedFor,426
iter0,case1_name_only,783,3,0,3,,426
iter0,case1_name_only,784,2,0,2,,426
iter0,case1_name_only,785,3,0,3,,426
iter0,case1_name_only,786,2,0,2,,426
iter0,case1_name_only,787,2,0,2,,426
iter0,case1_name_only,788,2,0,2,,426
iter0,case1_name_only,789,3,1,2,hasSenator,427
iter0,case1_name_only,790,7,1,6,eat,428
iter0,case1_name_only,791,5,2,3,hasDessert; isDessert,430
iter0,case1_name_only,792,5,0,5,,430
iter0,case1_name_only,793,4,0,4,,430
iter0,case1_name_only,794,9,0,9,,430
iter0,case1_name_only,795,1,0,1,,430
iter0,case1_name_only,796,5,0,5,,430
iter0,case1_name_only,797,3,0,3,,430
iter0,case1_name_only,798,1,0,1,,430
iter0,case1_name_only,799,1,0,1,,430
iter0,case1_name_only,800,7,0,7,,430
iter0,case1_name_only,801,2,0,2,,430
iter0,case1_name_only,802,4,2,2,operatingArea; totalArea,432
iter0,case1_name_only,803,3,0,3,,432
iter0,case1_name_only,804,1,0,1,,432
iter0,case1_name_only,805,4,1,3,born_on,433
iter0,case1_name_only,806,5,0,5,,433
iter0,case1_name_only,807,1,0,1,,433
iter0,case1_name_only,808,3,1,2,locationOfFounding,434
iter0,case1_name_only,809,2,0,2,,434
iter0,case1_name_only,810,4,0,4,,434
iter0,case1_name_only,811,3,1,2,foodServedAsDessert,435
iter0,case1_name_only,812,3,0,3,,435
iter0,case1_name_only,813,4,0,4,,435
iter0,case1_name_only,814,1,0,1,,435
iter0,case1_name_only,815,3,0,3,,435
iter0,case1_name_only,816,3,0,3,,435
iter0,case1_name_only,817,5,0,5,,435
iter0,case1_name_only,818,3,1,2,keyPersonIn,436
iter0,case1_name_only,819,1,0,1,,436
iter0,case1_name_only,820,2,0,2,,436
iter0,case1_name_only,821,2,0,2,,436
iter0,case1_name_only,822,4,0,4,,436
iter0,case1_name_only,823,4,0,4,,436
iter0,case1_name_only,824,1,1,0,firstAppearedIn,437
iter0,case1_name_only,825,2,0,2,,437
iter0,case1_name_only,826,7,2,5,are; is,439
iter0,case1_name_only,827,2,0,2,,439
iter0,case1_name_only,828,3,0,3,,439
iter0,case1_name_only,829,1,0,1,,439
iter0,case1_name_only,830,3,1,2,ceremonialCounty,440
iter0,case1_name_only,831,6,1,5,foundingPerson,441
iter0,case1_name_only,832,5,0,5,,441
iter0,case1_name_only,833,3,0,3,,441
iter0,case1_name_only,834,2,0,2,,441
iter0,case1_name_only,835,5,1,4,currentDirector,442
iter0,case1_name_only,836,6,3,3,hasProperty; isCategory; isWestOf,445
iter0,case1_name_only,837,5,0,5,,445
iter0,case1_name_only,838,1,0,1,,445
iter0,case1_name_only,839,3,0,3,,445
iter0,case1_name_only,840,5,1,4,relationTo_Alan_Shepard,446
iter0,case1_name_only,841,5,0,5,,446
iter0,case1_name_only,842,2,0,2,,446
iter0,case1_name_only,843,7,0,7,,446
iter0,case1_name_only,844,2,0,2,,446
iter0,case1_name_only,845,2,0,2,,446
iter0,case1_name_only,846,1,0,1,,446
iter0,case1_name_only,847,3,0,3,,446
iter0,case1_name_only,848,6,0,6,,446
iter0,case1_name_only,849,4,0,4,,446
iter0,case1_name_only,850,3,0,3,,446
iter0,case1_name_only,851,2,0,2,,446
iter0,case1_name_only,852,4,1,3,locationInTimezone,447
iter0,case1_name_only,853,3,1,2,inhabits,448
iter0,case1_name_only,854,4,0,4,,448
iter0,case1_name_only,855,1,0,1,,448
iter0,case1_name_only,856,6,0,6,,448
iter0,case1_name_only,857,6,1,5,gaveStatusBy,449
iter0,case1_name_only,858,2,0,2,,449
iter0,case1_name_only,859,1,0,1,,449
iter0,case1_name_only,860,6,2,4,isInhabitedBy; requires,451
iter0,case1_name_only,861,2,0,2,,451
iter0,case1_name_only,862,5,1,4,heldOfficeWhile,452
iter0,case1_name_only,863,1,0,1,,452
iter0,case1_name_only,864,2,0,2,,452
iter0,case1_name_only,865,3,0,3,,452
iter0,case1_name_only,866,8,1,7,isChiefOf,453
iter0,case1_name_only,867,4,1,3,starredBy,454
iter0,case1_name_only,868,3,1,2,airedBananaman,455
iter0,case1_name_only,869,1,0,1,,455
iter0,case1_name_only,870,1,0,1,,455
iter0,case1_name_only,871,9,3,6,staffCount; studentType; studentCount_Doctoral,458
iter0,case1_name_only,872,5,1,4,locationCity,459
iter0,case1_name_only,873,2,1,1,isContributing_Property,460
iter0,case1_name_only,874,4,0,4,,460
iter0,case1_name_only,875,5,0,5,,460
iter0,case1_name_only,876,2,0,2,,460
iter0,case1_name_only,877,7,0,7,,460
iter0,case1_name_only,878,5,0,5,,460
iter0,case1_name_only,879,1,0,1,,460
iter0,case1_name_only,880,5,0,5,,460
iter0,case1_name_only,881,4,0,4,,460
iter0,case1_name_only,882,5,2,3,isEthnicGroupIn; wasMarriedTo,462
iter0,case1_name_only,883,2,0,2,,462
iter0,case1_name_only,884,3,1,2,nativeState,463
iter0,case1_name_only,885,8,0,8,,463
iter0,case1_name_only,886,3,0,3,,463
iter0,case1_name_only,887,6,1,5,designed,464
iter0,case1_name_only,888,2,0,2,,464
iter0,case1_name_only,889,3,0,3,,464
iter0,case1_name_only,890,5,0,5,,464
iter0,case1_name_only,891,2,0,2,,464
iter0,case1_name_only,892,6,1,5,hasIngredient,465
iter0,case1_name_only,893,3,0,3,,465
iter0,case1_name_only,894,3,0,3,,465
iter0,case1_name_only,895,2,0,2,,465
iter0,case1_name_only,896,4,0,4,,465
iter0,case1_name_only,897,5,1,4,partOfMission,466
iter0,case1_name_only,898,2,0,2,,466
iter0,case1_name_only,899,3,0,3,,466
iter0,case1_name_only,900,3,1,2,numberOfStaff,467
iter0,case1_name_only,901,4,0,4,,467
iter0,case1_name_only,902,2,0,2,,467
iter0,case1_name_only,903,1,0,1,,467
iter0,case1_name_only,904,7,0,7,,467
iter0,case1_name_only,905,2,0,2,,467
iter0,case1_name_only,906,6,1,5,borderingCounty,468
iter0,case1_name_only,907,4,0,4,,468
iter0,case1_name_only,908,4,0,4,,468
iter0,case1_name_only,909,6,1,5,yearOfDeath,469
iter0,case1_name_only,910,3,0,3,,469
iter0,case1_name_only,911,4,0,4,,469
iter0,case1_name_only,912,4,0,4,,469
iter0,case1_name_only,913,4,1,3,cityManager,470
iter0,case1_name_only,914,7,1,6,previousPosition,471
iter0,case1_name_only,915,3,0,3,,471
iter0,case1_name_only,916,3,0,3,,471
iter0,case1_name_only,917,2,0,2,,471
iter0,case1_name_only,918,3,0,3,,471
iter0,case1_name_only,919,1,0,1,,471
iter0,case1_name_only,920,7,1,6,championship,472
iter0,case1_name_only,921,2,0,2,,472
iter0,case1_name_only,922,6,0,6,,472
iter0,case1_name_only,923,2,0,2,,472
iter0,case1_name_only,924,4,0,4,,472
iter0,case1_name_only,925,4,2,2,governor; aboveSeaLevel,474
iter0,case1_name_only,926,4,0,4,,474
iter0,case1_name_only,927,2,0,2,,474
iter0,case1_name_only,928,2,0,2,,474
iter0,case1_name_only,929,7,0,7,,474
iter0,case1_name_only,930,5,0,5,,474
iter0,case1_name_only,931,2,0,2,,474
iter0,case1_name_only,932,3,0,3,,474
iter0,case1_name_only,933,2,0,2,,474
iter0,case1_name_only,934,3,0,3,,474
iter0,case1_name_only,935,1,0,1,,474
iter0,case1_name_only,936,3,1,2,from,475
iter0,case1_name_only,937,3,0,3,,475
iter0,case1_name_only,938,6,0,6,,475
iter0,case1_name_only,939,9,0,9,,475
iter0,case1_name_only,940,3,0,3,,475
iter0,case1_name_only,941,1,0,1,,475
iter0,case1_name_only,942,2,1,1,operatingEntity,476
iter0,case1_name_only,943,5,0,5,,476
iter0,case1_name_only,944,3,0,3,,476
iter0,case1_name_only,945,4,1,3,hasFood,477
iter0,case1_name_only,946,7,0,7,,477
iter0,case1_name_only,947,1,0,1,,477
iter0,case1_name_only,948,4,0,4,,477
iter0,case1_name_only,949,2,0,2,,477
iter0,case1_name_only,950,4,0,4,,477
iter0,case1_name_only,951,2,0,2,,477
iter0,case1_name_only,952,5,0,5,,477
iter0,case1_name_only,953,3,0,3,,477
iter0,case1_name_only,954,4,0,4,,477
iter0,case1_name_only,955,6,2,4,monumentCategory; monumentLocation,479
iter0,case1_name_only,956,3,0,3,,479
iter0,case1_name_only,957,3,0,3,,479
iter0,case1_name_only,958,4,1,3,epochDate,480
iter0,case1_name_only,959,2,0,2,,480
iter0,case1_name_only,960,4,0,4,,480
iter0,case1_name_only,961,3,0,3,,480
iter0,case1_name_only,962,2,0,2,,480
iter0,case1_name_only,963,2,0,2,,480
iter0,case1_name_only,964,5,0,5,,480
iter0,case1_name_only,965,5,1,4,buildStartDate,481
iter0,case1_name_only,966,5,1,4,built,482
iter0,case1_name_only,967,5,0,5,,482
iter0,case1_name_only,968,1,0,1,,482
iter0,case1_name_only,969,4,1,3,isLocationOf,483
iter0,case1_name_only,970,2,0,2,,483
iter0,case1_name_only,971,4,0,4,,483
iter0,case1_name_only,972,1,0,1,,483
iter0,case1_name_only,973,2,0,2,,483
iter0,case1_name_only,974,5,0,5,,483
iter0,case1_name_only,975,8,1,7,leagueTitle,484
iter0,case1_name_only,976,3,0,3,,484
iter0,case1_name_only,977,1,1,0,partOf,485
iter0,case1_name_only,978,5,1,4,technicalCampusStatus,486
iter0,case1_name_only,979,1,0,1,,486
iter0,case1_name_only,980,5,0,5,,486
iter0,case1_name_only,981,5,0,5,,486
iter0,case1_name_only,982,2,1,1,assembledBy,487
iter0,case1_name_only,983,5,0,5,,487
iter0,case1_name_only,984,1,0,1,,487
iter0,case1_name_only,985,5,1,4,hasVariation,488
iter0,case1_name_only,986,7,1,6,containsIngredient,489
iter0,case1_name_only,987,7,0,7,,489
iter0,case1_name_only,988,7,0,7,,489
iter0,case1_name_only,989,2,0,2,,489
iter0,case1_name_only,990,1,0,1,,489
iter0,case1_name_only,991,3,1,2,diedDateTime,490
iter0,case1_name_only,992,2,0,2,,490
iter0,case1_name_only,993,3,0,3,,490
iter0,case1_name_only,994,2,0,2,,490
iter0,case1_name_only,995,3,0,3,,490
iter0,case1_name_only,996,3,0,3,,490
iter0,case1_name_only,997,5,0,5,,490
iter0,case1_name_only,998,1,0,1,,490
iter0,case1_name_only,999,4,0,4,,490
iter0,case1_name_only,1000,3,0,3,,490
iter0,case1_name_only,1001,3,0,3,,490
iter0,case1_name_only,1002,4,0,4,,490
iter0,case1_name_only,1003,4,0,4,,490
iter0,case1_name_only,1004,2,0,2,,490
iter0,case1_name_only,1005,4,0,4,,490
iter0,case1_name_only,1006,2,0,2,,490
iter0,case1_name_only,1007,4,0,4,,490
iter0,case1_name_only,1008,1,0,1,,490
iter0,case1_name_only,1009,1,0,1,,490
iter0,case1_name_only,1010,11,0,11,,490
iter0,case1_name_only,1011,1,0,1,,490
iter0,case1_name_only,1012,1,0,1,,490
iter0,case1_name_only,1013,6,0,6,,490
iter0,case1_name_only,1014,4,1,3,foundingFather,491
iter0,case1_name_only,1015,6,0,6,,491
iter0,case1_name_only,1016,1,0,1,,491
iter0,case1_name_only,1017,1,0,1,,491
iter0,case1_name_only,1018,1,0,1,,491
iter0,case1_name_only,1019,4,0,4,,491
iter0,case1_name_only,1020,3,0,3,,491
iter0,case1_name_only,1021,5,0,5,,491
iter0,case1_name_only,1022,2,0,2,,491
iter0,case1_name_only,1023,2,0,2,,491
iter0,case1_name_only,1024,3,1,2,foundingYear,492
iter0,case1_name_only,1025,4,0,4,,492
iter0,case1_name_only,1026,3,0,3,,492
iter0,case1_name_only,1027,1,0,1,,492
iter0,case1_name_only,1028,3,0,3,,492
iter0,case1_name_only,1029,4,0,4,,492
iter0,case1_name_only,1030,4,0,4,,492
iter0,case1_name_only,1031,3,0,3,,492
iter0,case1_name_only,1032,3,0,3,,492
iter0,case1_name_only,1033,4,0,4,,492
iter0,case1_name_only,1034,1,1,0,isAnEthnicGroup,493
iter0,case1_name_only,1035,5,0,5,,493
iter0,case1_name_only,1036,1,1,0,governmentForm,494
iter0,case1_name_only,1037,4,0,4,,494
iter0,case1_name_only,1038,2,0,2,,494
iter0,case1_name_only,1039,2,0,2,,494
iter0,case1_name_only,1040,3,0,3,,494
iter0,case1_name_only,1041,2,0,2,,494
iter0,case1_name_only,1042,3,0,3,,494
iter0,case1_name_only,1043,5,0,5,,494
iter0,case1_name_only,1044,6,1,5,awardingBody,495
iter0,case1_name_only,1045,3,0,3,,495
iter0,case1_name_only,1046,1,0,1,,495
iter0,case1_name_only,1047,3,0,3,,495
iter0,case1_name_only,1048,6,1,5,keyPersonAt,496
iter0,case1_name_only,1049,2,0,2,,496
iter0,case1_name_only,1050,2,0,2,,496
iter0,case1_name_only,1051,3,0,3,,496
